Label, Text
1,"The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles."
1,"The Loch Ness monster eats fish and ships."
1,"The lawyer had trouble with the fine print on some documents, so his doctor suggested contract lenses."
1,"The landscaper was looking to improve his portfolio. He was interested in hedge funds."
1,"Their business plan for a flower shop was cut and dried."
1,"The Fraternity member was hungry so he eta pi."
1,"The first time I got hold of a hang glider I had to wing it."
1,"The first scientists who studied fog were mistified."
1,"The fine print is usually a clause for suspicion."
1,"The feather dancer was rushed to the hospital. Her boa constricted her."
1,"The executioner decided to drop out of Executioner School. It was just too cut throat for him."
1,"The doctor couldn't transfer the organs because he didn't have the guts to do it."
1,"The doctor blood-tested secretarial candidates before hiring to eliminate type-O's."
1,"The dairy farmer while milking his cow strained his calf in the process."
1,"The contest for most skilled logger ended in a split decision."
1,"The constables held the boat thief at bay."
1,"The coffee around here is break fluid."
1,"The chiropractic author wrote a spinal column."
1,"The charges of the otolaryngologist was exorbitant, I had to pay through the nose!"
1,"The cannibal hitman preferred take out food."
1,"The boy who got electrocuted was unable to give a statement because he was still shocked at the incident."
1,"The boatyard had a sale advertising 'Ketch of the day'."
1,"The annoying dermatologist was beginning to get under my skin."
1,"That really nice fellow works in a clothing factory sewing zippers on jeans. That is good. He wouldn't hurt a fly."
1,"Termites in the orchestra pit can lead to digestive harp failure."
1,"Ten years without brushing causes horrible tooth decade."
1,"Technically speaking a programmer's favorite subject with his boss is usually arrays."
1,"Teaching history is old news."
1,"Submarine commanders like to submerge themselves in their work."
1,"Strippers are bad investors as they tend to lose their shirts."
1,"Straw hats are no longer in their hay day."
1,"Some computer equipment got shot. It was a graphic display."
1,"Some bankers are generous to a vault."
1,"Since I went to work in the plumbing department of the home center, I have developed a multi-fauceted personality disorder."
1,"Since Bruce got too close to the big blade at the saw mill he is no longer feeling chipper."
1,"Sign in an electrician's shop � 'We will refuse you.'"
1,"Shakespeare had to get his act together to finish his play."
1,"Sellers of dried grapes are always raisin awareness."
1,"Sawyer was a carpenter and often counter productive."
1,"Sailing, it's a sport that just doesn't float my boat."
1,"Pythons go to great lengths to kill their prey."
1,"Purchasing land in Baton Rouge won't bayou a thing."
1,"Propagate - leaving your garden wide open."
1,"Professional rock climbers, the only people paid to get high."
1,"Piano players are considered to be Baldwin they lose their hair."
1,"Pharmacists find their work to be very encapsulating."
1,"Petra the Muscovite was gneiss to a fault but stony when taken for granite."
1,"People in the desert have dry humor."
1,"Pennies from heaven are a blessing in de skies."
1,"On the commodities exchange when the price of corn goes up some farmers are all ears. Others are only interested in the stalk market."
1,"On organic farms they till it like it is."
1,"One minute I'm sure I want to buy a motorbike, the next minute I'm sure I don't want to. It's a vicious cycle."
1,"No-fault insurance does not cover earthquakes."
1,"New years resolution for the bankrupt gardener was to forget the past and rely on the fuchsia."
1,"News of a coming flood was leaked."
1,"New legislation forbids anyone but Santa's family dressing up as him, and you must be named in the related clauses."
1,"My neighbor's sprinkler is a constant irrigation to me."
1,"My first job was peddling designer clothing. I was a Dior to Dior salesman."
1,"My favorite rapper is the Easter bunny, he's really in to hip hop."
1,"Most males in a men's room are stand-up guys."
1,"Meet me at the clothes line. That's where I hang out!"
1,"Mathematicians are sum worshippers."
1,"Math class is full of drama. There are so many problems to work out."
1,"Lightning storms can be very striking."
1,"Last night I ate Middle Eastern food, and this morning I falafel."
1,"I went to prom with a broken leg. During the slow dances my date could tell that I had a crutch on her."
1,"I went to buy some property with a hill on it, but it was a little steep."
1,"I was too busy drinking to notice that all my cigarettes had gone ashtray."
1,"I was overruled at the measuring competition."
1,"I was in a big hurry so I scrambled to make eggs for breakfast."
1,"I wanted a car but I couldn't a Ford oneF."
1,"It was so hot the other day that even the mosquitoes were dropping like flies."
1,"It took the replay analyst a long time to cut his grass. He did it in slo-mow."
1,"It's amazing how stores take Valentines day to heart."
1,"I think a job as a shoe salesmen would be your best fit."
1,"It has been discovered that sales of irons are decreasing."
1,"Instead of engaging in my own hobbies, my wife has me constantly helping her in her garden. I guess you could say I am pistil whipped."
1,"In some places there is a lot of Manuel labor for every Juan."
1,"I noticed the article about peripheral vision out of the corner of my eye."
1,"In middle east outdoor markets you can find bazaar items for sale."
1,"I need to do my philosophy homework but I just Kant."
1,"I'm going to the guillotine at dawn and my wife has already collected my severance pay."
1,"I met a math professor who has 12 children - she really knows how to multiply."
1,"I'll never forget that rainstorm near Los Angeles and how the rain came down in Torrance."
1,"I know an eager-beaver District Attorney who ferreted out how someone badgered a politician into weaseling out of a contract on a rabbit farm."
1,"'I got lost in the streets of Paris,' he said ruefully."
1,"I got a nasty electric shock the other day, but I wasn't phased."
1,"I got a job with a company that manufactures trampolines. Now I'll have something to fall back on."
1,"If you want to revisit the past, make sure you get back in time."
1,"If you want to live in a small apartment, you should look for a condominimum."
1,"If you want to be come an optometrist, there's more than meets the eye."
1,"If you walk along a railroad track you may soon feel run down."
1,"If you take a laptop computer for a run you could jog your memory."
1,"If you send a letter to the Philippines put it in a Manila envelope."
1,"If your mind is clouded or in a fog you may have mist some opportunities."
1,"If your doctor is a quack, you have every right to duck him on the bill."
1,"If you make candles you are going to need a lot of paraffin-alia."
1,"If you drive a train, you can't afford to lose track."
1,"If you crash into a Volkswagen Golf, does that make a hole in one?"
